Date,Open,High,Low,Close,Adj Close,Volume,Year,Price Change
2022-01-26,1829.9,1829.9,1829.9,1829.9,1829.9,55.0,2022,0.0
2022-01-25,1843.0,1852.7,1842.0,1852.7,1852.7,11.0,2022,9.700000000000044
2022-01-24,1837.9,1842.1,1837.9,1841.7,1841.7,8.0,2022,3.7999999999999545
2022-01-21,1838.0,1842.4,1828.9,1831.8,1831.8,19.0,2022,-6.2000000000000455
2022-01-20,1840.6,1843.0,1838.2,1842.5,1842.5,20.0,2022,1.900000000000091
2022-01-19,1817.4,1843.1,1817.4,1843.1,1843.1,4.0,2022,25.699999999999815
2022-01-18,1816.8,1820.1,1812.3,1812.3,1812.3,900.0,2022,-4.5
2022-01-14,1821.5,1822.0,1816.5,1816.5,1816.5,816.0,2022,-5.0
2022-01-13,1819.8,1823.0,1815.4,1821.2,1821.2,40.0,2022,1.400000000000091
2022-01-12,1819.0,1827.2,1816.9,1827.2,1827.2,1547.0,2022,8.200000000000045
2022-01-11,1803.9,1822.5,1803.0,1818.6,1818.6,743.0,2022,14.699999999999818
2022-01-10,1794.9,1798.7,1790.4,1798.4,1798.4,534.0,2022,3.5
2022-01-07,1791.8,1797.0,1784.4,1797.0,1797.0,17.0,2022,5.2000000000000455
2022-01-06,1787.1,1791.3,1787.1,1788.7,1788.7,30.0,2022,1.6000000000001364
2022-01-05,1813.1,1824.6,1813.1,1824.6,1824.6,8.0,2022,11.5
2022-01-04,1800.5,1815.3,1800.0,1814.0,1814.0,38.0,2022,13.5
2022-01-03,1830.1,1830.1,1798.8,1799.4,1799.4,116.0,2022,-30.699999999999815
2021-12-31,1825.1,1827.8,1821.4,1827.5,1827.5,80.0,2021,2.400000000000091
2021-12-30,1801.7,1816.0,1796.0,1812.7,1812.7,306.0,2021,11.0
2021-12-29,1803.2,1805.1,1791.4,1805.1,1805.1,623.0,2021,1.899999999999864
2021-12-28,1812.0,1818.0,1805.5,1810.2,1810.2,146.0,2021,-1.7999999999999543
2021-12-27,1810.0,1812.1,1807.0,1808.1,1808.1,150.0,2021,-1.900000000000091
2021-12-23,1806.0,1811.2,1800.8,1811.2,1811.2,193.0,2021,5.2000000000000455
2021-12-22,1786.0,1805.2,1785.5,1801.6,1801.6,567.0,2021,15.599999999999907
2021-12-21,1791.4,1796.5,1787.9,1787.9,1787.9,575.0,2021,-3.5
2021-12-20,1796.8,1799.8,1792.0,1793.7,1793.7,226.0,2021,-3.099999999999909
2021-12-17,1804.0,1812.9,1803.8,1803.8,1803.8,654.0,2021,-0.2000000000000454
2021-12-16,1781.0,1798.1,1781.0,1796.6,1796.6,21.0,2021,15.599999999999907
2021-12-15,1767.4,1778.7,1753.9,1762.6,1762.6,283.0,2021,-4.800000000000182
2021-12-14,1787.0,1787.0,1769.0,1770.4,1770.4,322.0,2021,-16.59999999999991
2021-12-13,1784.4,1787.1,1783.8,1786.3,1786.3,206.0,2021,1.899999999999864
2021-12-10,1773.8,1785.4,1769.1,1782.9,1782.9,545.0,2021,9.100000000000136
2021-12-09,1783.5,1783.5,1771.8,1774.6,1774.6,455.0,2021,-8.900000000000091
2021-12-08,1789.9,1789.9,1779.0,1783.4,1783.4,1383.0,2021,-6.5
2021-12-07,1779.5,1786.1,1772.3,1782.6,1782.6,308.0,2021,3.099999999999909
2021-12-06,1780.2,1783.0,1777.2,1777.5,1777.5,381.0,2021,-2.700000000000045
2021-12-03,1767.5,1785.1,1766.5,1782.0,1782.0,694.0,2021,14.5
2021-12-02,1780.9,1780.9,1760.6,1760.7,1760.7,1557.0,2021,-20.200000000000045
2021-12-01,1774.8,1790.5,1772.3,1781.6,1781.6,1128.0,2021,6.7999999999999545
2021-11-30,1783.9,1808.1,1768.7,1773.6,1773.6,4903.0,2021,-10.300000000000182
2021-11-29,1791.7,1798.9,1779.1,1782.3,1782.3,26926.0,2021,-9.400000000000093
2021-11-26,1791.1,1791.4,1785.3,1785.3,1785.3,186800.0,2021,-5.7999999999999545
2021-11-25,1791.1,1791.4,1791.1,1791.4,1791.4,188.0,2021,0.3000000000001819
2021-11-24,1793.0,1793.0,1781.4,1784.1,1784.1,188.0,2021,-8.900000000000091
2021-11-23,1795.5,1795.5,1783.5,1783.5,1783.5,264.0,2021,-12.0
2021-11-22,1841.6,1841.6,1805.7,1806.0,1806.0,14.0,2021,-35.59999999999991
2021-11-19,1851.2,1851.2,1851.2,1851.2,1851.2,21.0,2021,0.0
2021-11-18,1861.0,1861.0,1861.0,1861.0,1861.0,9.0,2021,0.0
2021-11-17,1862.6,1869.7,1862.6,1869.7,1869.7,2.0,2021,7.100000000000136
2021-11-16,1853.6,1853.6,1853.6,1853.6,1853.6,1.0,2021,0.0
2021-11-15,1864.5,1866.9,1864.5,1866.1,1866.1,87.0,2021,1.599999999999909
2021-11-12,1860.8,1867.9,1847.6,1867.9,1867.9,210.0,2021,7.100000000000136
2021-11-11,1853.9,1866.5,1853.9,1863.2,1863.2,292.0,2021,9.299999999999956
2021-11-10,1825.8,1865.0,1824.9,1847.6,1847.6,795.0,2021,21.799999999999955
2021-11-09,1826.1,1832.7,1820.7,1830.2,1830.2,170.0,2021,4.100000000000136
2021-11-08,1817.0,1827.4,1816.9,1827.4,1827.4,261.0,2021,10.400000000000093
2021-11-05,1794.9,1817.1,1794.9,1816.4,1816.4,239.0,2021,21.5
2021-11-04,1776.6,1798.2,1776.2,1793.0,1793.0,103.0,2021,16.40000000000009
2021-11-03,1768.0,1768.0,1761.8,1763.6,1763.6,108.0,2021,-4.400000000000091
2021-11-02,1790.5,1795.5,1787.7,1788.7,1788.7,213.0,2021,-1.7999999999999543
2021-11-01,1787.5,1795.1,1786.7,1795.1,1795.1,142.0,2021,7.599999999999909
2021-10-29,1793.1,1797.0,1774.6,1783.0,1783.0,583.0,2021,-10.099999999999907
2021-10-28,1795.5,1807.3,1795.5,1801.6,1801.6,452.0,2021,6.099999999999909
2021-10-27,1791.5,1798.1,1791.5,1797.9,1797.9,543.0,2021,6.400000000000091
2021-10-26,1808.8,1808.8,1788.6,1792.7,1792.7,359.0,2021,-16.09999999999991
2021-10-25,1794.3,1809.0,1794.0,1806.0,1806.0,140.0,2021,11.700000000000044
2021-10-22,1787.1,1806.9,1784.0,1795.5,1795.5,532.0,2021,8.400000000000091
2021-10-21,1782.0,1785.7,1781.0,1781.2,1781.2,146.0,2021,-0.7999999999999545
2021-10-20,1774.6,1785.6,1774.0,1784.1,1784.1,127.0,2021,9.5
2021-10-19,1777.6,1785.0,1767.5,1769.7,1769.7,51.0,2021,-7.899999999999864
2021-10-18,1761.6,1770.1,1759.5,1764.8,1764.8,266.0,2021,3.200000000000045
2021-10-15,1794.5,1795.4,1766.6,1767.2,1767.2,874.0,2021,-27.299999999999955
2021-10-14,1792.2,1799.9,1792.0,1796.7,1796.7,337.0,2021,4.5
2021-10-13,1760.8,1794.5,1760.8,1793.7,1793.7,150.0,2021,32.90000000000009
2021-10-12,1751.9,1768.0,1749.8,1758.3,1758.3,139.0,2021,6.399999999999864
2021-10-11,1756.6,1757.8,1752.2,1754.6,1754.6,128.0,2021,-2.0
2021-10-08,1757.0,1780.0,1754.2,1756.3,1756.3,254.0,2021,-0.7000000000000455
2021-10-07,1762.4,1762.4,1752.8,1757.9,1757.9,336.0,2021,-4.5
2021-10-06,1759.3,1762.9,1744.7,1760.5,1760.5,56.0,2021,1.2000000000000457
2021-10-05,1764.3,1764.3,1749.0,1759.6,1759.6,98.0,2021,-4.7000000000000455
2021-10-04,1764.5,1768.9,1749.5,1766.2,1766.2,417.0,2021,1.7000000000000457
2021-10-01,1754.3,1762.6,1748.5,1757.0,1757.0,2220.0,2021,2.700000000000045
2021-09-30,1725.5,1760.3,1724.5,1755.3,1755.3,997.0,2021,29.799999999999955
2021-09-29,1732.4,1744.1,1721.4,1721.5,1721.5,6634.0,2021,-10.900000000000093
2021-09-28,1739.6,1741.7,1726.8,1735.8,1735.8,15748.0,2021,-3.7999999999999545
2021-09-27,1751.7,1754.4,1747.5,1750.0,1750.0,808.0,2021,-1.7000000000000457
2021-09-24,1749.7,1749.7,1745.0,1749.7,1749.7,76.0,2021,0.0
2021-09-23,1766.8,1766.8,1738.2,1747.7,1747.7,31.0,2021,-19.09999999999991
2021-09-22,1776.7,1784.3,1767.0,1776.7,1776.7,17.0,2021,0.0
2021-09-21,1762.2,1776.0,1759.0,1776.0,1776.0,106.0,2021,13.799999999999956
2021-09-20,1751.8,1761.8,1750.9,1761.8,1761.8,185.0,2021,10.0
2021-09-17,1758.8,1763.0,1749.4,1749.4,1749.4,581.0,2021,-9.399999999999864
2021-09-16,1792.9,1792.9,1743.9,1754.6,1754.6,1645.0,2021,-38.30000000000018
2021-09-15,1803.7,1803.7,1792.4,1792.4,1792.4,59.0,2021,-11.299999999999956
2021-09-14,1791.4,1806.2,1783.0,1804.7,1804.7,764.0,2021,13.299999999999956
2021-09-13,1789.8,1796.0,1784.0,1792.0,1792.0,533.0,2021,2.200000000000045
2021-09-10,1789.6,1789.6,1789.6,1789.6,1789.6,,2021,0.0
2021-09-09,1798.7,1798.7,1787.9,1797.4,1797.4,49.0,2021,-1.2999999999999543
2021-09-08,1781.7,1790.7,1781.7,1790.7,1790.7,69.0,2021,9.0
2021-09-07,1825.7,1825.7,1792.7,1795.9,1795.9,48.0,2021,-29.799999999999955
2021-09-03,1820.9,1833.9,1818.9,1830.9,1830.9,53.0,2021,10.0
2021-09-02,1813.2,1813.9,1806.8,1808.7,1808.7,26.0,2021,-4.5
2021-09-01,1813.5,1815.9,1809.5,1813.1,1813.1,114.0,2021,-0.4000000000000909
2021-08-31,1815.9,1815.9,1801.1,1815.0,1815.0,82.0,2021,-0.900000000000091
2021-08-30,1818.2,1820.3,1807.8,1809.0,1809.0,684.0,2021,-9.200000000000044
2021-08-27,1803.4,1816.6,1803.1,1816.6,1816.6,1219.0,2021,13.199999999999818
2021-08-26,1787.4,1792.2,1781.0,1792.2,1792.2,61.0,2021,4.7999999999999545
2021-08-25,1792.0,1792.9,1784.0,1788.2,1788.2,812.0,2021,-3.7999999999999545
2021-08-24,1801.0,1805.6,1801.0,1805.6,1805.6,22.0,2021,4.599999999999909
2021-08-23,1776.8,1804.8,1776.8,1803.2,1803.2,32.0,2021,26.40000000000009
2021-08-20,1784.1,1787.5,1778.2,1781.0,1781.0,235.0,2021,-3.099999999999909
2021-08-19,1780.0,1789.3,1775.5,1780.2,1780.2,245.0,2021,0.2000000000000454
2021-08-18,1787.8,1791.5,1779.0,1781.6,1781.6,263.0,2021,-6.2000000000000455
2021-08-17,1787.7,1794.2,1780.0,1785.0,1785.0,200.0,2021,-2.700000000000045
2021-08-16,1776.9,1787.8,1771.9,1786.9,1786.9,219.0,2021,10.0
2021-08-13,1758.3,1777.3,1757.4,1775.2,1775.2,436.0,2021,16.90000000000009
2021-08-12,1749.7,1752.4,1745.5,1749.0,1749.0,739.0,2021,-0.7000000000000455
2021-08-11,1727.3,1752.2,1727.3,1750.4,1750.4,542.0,2021,23.100000000000136
2021-08-10,1728.6,1735.2,1720.1,1728.8,1728.8,1363.0,2021,0.2000000000000454
2021-08-09,1753.5,1753.8,1692.6,1723.4,1723.4,1621.0,2021,-30.09999999999991
2021-08-06,1799.8,1800.1,1758.4,1760.0,1760.0,859.0,2021,-39.79999999999996
2021-08-05,1810.8,1813.7,1796.0,1805.1,1805.1,588.0,2021,-5.7000000000000455
2021-08-04,1809.3,1831.3,1806.3,1810.5,1810.5,2860.0,2021,1.2000000000000457
2021-08-03,1812.3,1813.5,1806.0,1810.1,1810.1,3341.0,2021,-2.200000000000045
2021-08-02,1812.4,1818.7,1804.8,1818.1,1818.1,1334.0,2021,5.699999999999818
2021-07-30,1828.0,1830.5,1808.9,1812.6,1812.6,3100.0,2021,-15.400000000000093
2021-07-29,1806.6,1832.6,1806.1,1831.2,1831.2,30496.0,2021,24.600000000000136
2021-07-28,1799.5,1799.5,1799.5,1799.5,1799.5,209783.0,2021,0.0
2021-07-27,1803.7,1803.7,1799.5,1799.5,1799.5,1.0,2021,-4.2000000000000455
2021-07-26,1802.5,1802.5,1797.2,1798.7,1798.7,17.0,2021,-3.7999999999999545
2021-07-23,1800.0,1801.4,1800.0,1801.4,1801.4,1.0,2021,1.400000000000091
2021-07-22,1793.6,1805.0,1793.6,1805.0,1805.0,2.0,2021,11.400000000000093
2021-07-21,1807.0,1807.0,1800.0,1802.9,1802.9,135.0,2021,-4.099999999999909
2021-07-20,1812.9,1824.0,1810.9,1810.9,1810.9,128.0,2021,-2.0
2021-07-19,1803.3,1813.4,1803.3,1808.7,1808.7,33.0,2021,5.400000000000091
2021-07-16,1830.1,1831.4,1814.5,1814.5,1814.5,78.0,2021,-15.599999999999907
2021-07-15,1831.6,1833.0,1823.4,1828.4,1828.4,99.0,2021,-3.199999999999818
2021-07-14,1813.1,1829.0,1813.1,1824.3,1824.3,707.0,2021,11.200000000000044
2021-07-13,1808.1,1812.0,1800.6,1809.4,1809.4,78.0,2021,1.300000000000182
2021-07-12,1802.6,1805.5,1799.5,1805.5,1805.5,147.0,2021,2.900000000000091
2021-07-09,1803.6,1810.1,1798.8,1810.0,1810.0,218.0,2021,6.400000000000091
2021-07-08,1797.0,1818.5,1797.0,1799.6,1799.6,148.0,2021,2.599999999999909
2021-07-07,1798.7,1808.4,1797.2,1801.5,1801.5,244.0,2021,2.7999999999999545
2021-07-06,1786.7,1809.8,1786.7,1793.5,1793.5,332.0,2021,6.7999999999999545
2021-07-02,1778.7,1787.9,1778.3,1782.6,1782.6,23.0,2021,3.899999999999864
2021-07-01,1775.7,1781.2,1768.8,1775.9,1775.9,44.0,2021,0.2000000000000454
2021-06-30,1761.1,1770.8,1759.2,1770.8,1770.8,51.0,2021,9.700000000000044
2021-06-29,1776.8,1777.1,1752.1,1762.8,1762.8,419.0,2021,-14.0
2021-06-28,1779.6,1779.6,1779.6,1779.6,1779.6,888.0,2021,0.0
2021-06-25,1777.7,1788.0,1775.2,1776.6,1776.6,35.0,2021,-1.1000000000001364
2021-06-24,1778.9,1786.4,1775.6,1775.6,1775.6,78.0,2021,-3.300000000000182
2021-06-23,1780.7,1793.2,1780.6,1782.3,1782.3,136.0,2021,1.599999999999909
2021-06-22,1783.4,1786.9,1775.9,1776.3,1776.3,101.0,2021,-7.100000000000136
2021-06-21,1768.8,1785.2,1766.8,1781.8,1781.8,38.0,2021,13.0
2021-06-18,1775.7,1792.4,1767.9,1767.9,1767.9,354.0,2021,-7.799999999999954
2021-06-17,1811.8,1823.3,1769.6,1773.8,1773.8,1135.0,2021,-38.0
2021-06-16,1859.4,1860.1,1809.2,1859.5,1859.5,117.0,2021,0.099999999999909
2021-06-15,1866.4,1867.2,1854.4,1854.5,1854.5,78.0,2021,-11.900000000000093
2021-06-14,1866.2,1866.6,1846.5,1864.0,1864.0,41.0,2021,-2.200000000000045
2021-06-11,1900.9,1902.3,1875.2,1877.4,1877.4,349.0,2021,-23.5
2021-06-10,1887.7,1899.8,1871.5,1894.2,1894.2,186.0,2021,6.5
2021-06-09,1894.9,1897.7,1889.2,1893.2,1893.2,148.0,2021,-1.7000000000000457
2021-06-08,1896.5,1902.9,1890.0,1892.2,1892.2,930.0,2021,-4.2999999999999545
2021-06-07,1890.5,1899.7,1883.2,1896.8,1896.8,87.0,2021,6.2999999999999545
2021-06-04,1869.3,1895.5,1854.0,1889.8,1889.8,367.0,2021,20.5
2021-06-03,1908.8,1908.8,1865.0,1871.2,1871.2,1021.0,2021,-37.59999999999991
2021-06-02,1899.2,1908.8,1896.0,1907.5,1907.5,1267.0,2021,8.299999999999955
2021-06-01,1905.1,1916.2,1892.8,1902.9,1902.9,640.0,2021,-2.199999999999818
2021-05-28,1897.5,1905.4,1881.9,1902.5,1902.5,2415.0,2021,5.0
2021-05-27,1896.8,1903.9,1888.2,1895.7,1895.7,35794.0,2021,-1.099999999999909
2021-05-26,1901.3,1901.3,1901.3,1901.3,1901.3,170526.0,2021,0.0
2021-05-25,1882.5,1898.1,1882.5,1898.1,1898.1,56.0,2021,15.599999999999907
2021-05-24,1882.1,1884.6,1882.1,1884.6,1884.6,39.0,2021,2.5
2021-05-21,1872.1,1876.7,1872.1,1876.7,1876.7,5.0,2021,4.600000000000136
2021-05-20,1865.5,1885.0,1864.8,1881.8,1881.8,85.0,2021,16.299999999999955
2021-05-19,1866.4,1884.9,1863.6,1881.3,1881.3,348.0,2021,14.899999999999864
2021-05-18,1870.5,1870.5,1867.8,1867.8,1867.8,3.0,2021,-2.700000000000045
2021-05-17,1849.9,1867.5,1847.2,1867.5,1867.5,13.0,2021,17.59999999999991
2021-05-14,1824.5,1842.9,1824.5,1837.9,1837.9,41.0,2021,13.400000000000093
2021-05-13,1814.7,1826.8,1814.1,1823.8,1823.8,100.0,2021,9.099999999999907
2021-05-12,1825.2,1825.2,1821.7,1822.6,1822.6,3.0,2021,-2.6000000000001364
2021-05-11,1837.2,1838.1,1831.6,1835.9,1835.9,420.0,2021,-1.2999999999999543
2021-05-10,1835.6,1845.6,1835.4,1837.5,1837.5,13.0,2021,1.900000000000091
2021-05-07,1842.9,1842.9,1831.1,1831.1,1831.1,2.0,2021,-11.800000000000182
2021-05-06,1788.9,1815.5,1787.6,1815.5,1815.5,13.0,2021,26.59999999999991
2021-05-05,1781.5,1784.1,1779.2,1784.1,1784.1,57.0,2021,2.599999999999909
2021-05-04,1788.2,1788.5,1774.8,1775.8,1775.8,182.0,2021,-12.400000000000093
2021-05-03,1788.5,1793.0,1788.5,1791.4,1791.4,18.0,2021,2.900000000000091
2021-04-30,1771.8,1771.8,1763.9,1767.3,1767.3,18.0,2021,-4.5
2021-04-29,1781.0,1789.0,1758.6,1768.1,1768.1,196.0,2021,-12.900000000000093
2021-04-28,1768.2,1774.0,1764.6,1773.2,1773.2,756.0,2021,5.0
2021-04-27,1780.0,1782.0,1777.7,1778.0,1778.0,117.0,2021,-2.0
2021-04-26,1778.0,1779.7,1770.8,1779.2,1779.2,549.0,2021,1.2000000000000457
2021-04-23,1786.1,1794.5,1772.0,1777.0,1777.0,332.0,2021,-9.099999999999907
2021-04-22,1794.2,1794.2,1779.5,1781.2,1781.2,159.0,2021,-13.0
2021-04-21,1783.0,1794.1,1777.7,1792.3,1792.3,250.0,2021,9.299999999999956
2021-04-20,1769.3,1777.3,1765.5,1777.3,1777.3,1464.0,2021,8.0
2021-04-19,1782.1,1788.5,1769.4,1769.4,1769.4,144.0,2021,-12.699999999999818
2021-04-16,1770.4,1779.5,1770.1,1779.0,1779.0,625.0,2021,8.599999999999909
2021-04-15,1740.1,1767.9,1740.1,1765.4,1765.4,368.0,2021,25.300000000000185
2021-04-14,1741.3,1745.9,1732.7,1734.9,1734.9,1037.0,2021,-6.399999999999864
2021-04-13,1733.8,1746.9,1722.1,1746.2,1746.2,367.0,2021,12.400000000000093
2021-04-12,1740.8,1740.8,1726.7,1731.2,1731.2,40.0,2021,-9.599999999999907
2021-04-09,1750.8,1750.8,1733.3,1743.3,1743.3,484.0,2021,-7.5
2021-04-08,1736.0,1758.0,1734.6,1756.8,1756.8,1298.0,2021,20.799999999999955
2021-04-07,1742.7,1742.7,1733.7,1740.1,1740.1,557.0,2021,-2.6000000000001364
2021-04-06,1726.9,1744.8,1726.9,1741.5,1741.5,890.0,2021,14.599999999999907
2021-04-05,1727.9,1729.7,1721.9,1727.0,1727.0,275.0,2021,-0.900000000000091
2021-04-01,1706.8,1728.8,1706.4,1726.5,1726.5,720.0,2021,19.700000000000045
2021-03-31,1683.7,1713.8,1676.5,1713.8,1713.8,762.0,2021,30.09999999999991
2021-03-30,1711.0,1712.6,1676.5,1683.9,1683.9,25316.0,2021,-27.09999999999991
2021-03-29,1712.1,1712.1,1712.1,1712.1,1712.1,135457.0,2021,0.0
2021-03-26,1721.3,1732.2,1721.3,1732.2,1732.2,33.0,2021,10.900000000000093
2021-03-25,1732.7,1733.2,1724.5,1724.9,1724.9,15.0,2021,-7.799999999999954
2021-03-24,1727.5,1732.9,1727.5,1732.9,1732.9,26.0,2021,5.400000000000091
2021-03-23,1724.7,1724.7,1724.7,1724.7,1724.7,6.0,2021,0.0
2021-03-22,1737.8,1737.8,1737.8,1737.8,1737.8,51.0,2021,0.0
2021-03-19,1742.2,1742.2,1733.6,1741.4,1741.4,13.0,2021,-0.7999999999999545
2021-03-18,1745.8,1750.3,1721.8,1732.2,1732.2,138.0,2021,-13.599999999999907
2021-03-17,1735.3,1750.1,1725.6,1726.8,1726.8,488.0,2021,-8.5
2021-03-16,1732.3,1733.9,1726.0,1730.6,1730.6,729.0,2021,-1.7000000000000457
2021-03-15,1729.5,1731.9,1722.8,1728.9,1728.9,147.0,2021,-0.599999999999909
2021-03-12,1715.9,1722.5,1699.0,1719.5,1719.5,80.0,2021,3.599999999999909
2021-03-11,1725.6,1737.5,1720.2,1722.3,1722.3,18.0,2021,-3.2999999999999545
2021-03-10,1713.6,1722.9,1711.0,1721.5,1721.5,412.0,2021,7.900000000000091
2021-03-09,1686.2,1717.5,1685.2,1716.6,1716.6,335.0,2021,30.399999999999864
2021-03-08,1704.7,1705.4,1673.7,1677.7,1677.7,1290.0,2021,-27.0
2021-03-05,1690.6,1701.0,1685.0,1698.0,1698.0,302.0,2021,7.400000000000091
2021-03-04,1706.5,1717.4,1700.2,1700.2,1700.2,521.0,2021,-6.2999999999999545
2021-03-03,1730.0,1732.4,1703.5,1715.3,1715.3,501.0,2021,-14.700000000000044
2021-03-02,1709.4,1733.1,1708.7,1733.1,1733.1,867.0,2021,23.699999999999815
2021-03-01,1737.1,1747.0,1720.3,1722.5,1722.5,407.0,2021,-14.599999999999907
2021-02-26,1768.1,1768.2,1718.8,1728.1,1728.1,1593.0,2021,-40.0
2021-02-25,1801.5,1802.0,1766.7,1774.4,1774.4,1049.0,2021,-27.09999999999991
2021-02-24,1805.8,1805.8,1796.4,1796.4,1796.4,1500.0,2021,-9.399999999999864
2021-02-23,1809.6,1811.3,1796.4,1804.4,1804.4,569.0,2021,-5.199999999999818
2021-02-22,1784.0,1807.8,1784.0,1806.7,1806.7,165.0,2021,22.700000000000045
2021-02-19,1764.3,1787.6,1764.3,1775.8,1775.8,118.0,2021,11.5
2021-02-18,1776.1,1784.6,1766.0,1773.4,1773.4,587.0,2021,-2.699999999999818
2021-02-17,1785.8,1789.7,1768.8,1771.1,1771.1,614.0,2021,-14.700000000000044
2021-02-16,1820.9,1823.4,1787.3,1797.2,1797.2,1141.0,2021,-23.700000000000045
2021-02-12,1825.0,1827.5,1809.2,1821.6,1821.6,259.0,2021,-3.400000000000091
2021-02-11,1840.5,1845.0,1820.9,1824.9,1824.9,602.0,2021,-15.599999999999907
2021-02-10,1842.6,1851.1,1837.0,1840.6,1840.6,543.0,2021,-2.0
2021-02-09,1841.9,1843.3,1830.7,1835.3,1835.3,184.0,2021,-6.600000000000136
2021-02-08,1816.3,1836.7,1809.0,1831.9,1831.9,254.0,2021,15.600000000000136
2021-02-05,1794.3,1813.5,1790.9,1810.9,1810.9,1278.0,2021,16.600000000000136
2021-02-04,1832.2,1832.2,1782.8,1788.9,1788.9,2375.0,2021,-43.29999999999996
2021-02-03,1834.8,1842.4,1829.8,1832.2,1832.2,1195.0,2021,-2.599999999999909
2021-02-02,1859.6,1861.3,1827.6,1830.5,1830.5,1293.0,2021,-29.09999999999991
2021-02-01,1866.6,1871.9,1850.0,1860.8,1860.8,1494.0,2021,-5.7999999999999545
2021-01-29,1842.0,1876.0,1838.7,1847.3,1847.3,1634.0,2021,5.2999999999999545
2021-01-28,1843.4,1862.9,1831.5,1837.9,1837.9,27283.0,2021,-5.5
2021-01-27,1844.9,1844.9,1844.9,1844.9,1844.9,195540.0,2021,0.0
2021-01-26,1855.8,1855.8,1850.7,1850.7,1850.7,59.0,2021,-5.099999999999909
2021-01-25,1864.7,1864.7,1851.8,1854.9,1854.9,26.0,2021,-9.799999999999956
2021-01-22,1854.9,1855.7,1852.7,1855.7,1855.7,8.0,2021,0.7999999999999545
2021-01-21,1865.3,1868.0,1865.3,1865.3,1865.3,6.0,2021,0.0
2021-01-20,1847.8,1866.6,1844.4,1865.9,1865.9,16.0,2021,18.100000000000136
2021-01-19,1802.0,1842.9,1802.0,1839.5,1839.5,13.0,2021,37.5
2021-01-15,1829.4,1829.4,1825.0,1829.3,1829.3,31.0,2021,-0.1000000000001364
2021-01-14,1836.7,1850.7,1836.7,1850.3,1850.3,149.0,2021,13.599999999999907
2021-01-13,1858.0,1858.6,1853.6,1853.6,1853.6,189.0,2021,-4.400000000000091
2021-01-12,1849.0,1859.7,1839.4,1842.9,1842.9,176.0,2021,-6.099999999999909
2021-01-11,1826.5,1849.6,1826.5,1849.6,1849.6,20.0,2021,23.09999999999991
2021-01-08,1908.0,1908.0,1834.1,1834.1,1834.1,60.0,2021,-73.90000000000009
2021-01-07,1922.6,1926.7,1912.0,1912.3,1912.3,122.0,2021,-10.299999999999956
2021-01-06,1952.0,1959.9,1901.5,1906.9,1906.9,331.0,2021,-45.09999999999991
2021-01-05,1941.7,1952.7,1941.3,1952.7,1952.7,113.0,2021,11.0
2021-01-04,1912.2,1945.1,1912.2,1944.7,1944.7,154.0,2021,32.5
2020-12-31,1897.0,1901.3,1892.7,1893.1,1893.1,127.0,2020,-3.900000000000091
2020-12-30,1879.9,1895.8,1877.3,1891.0,1891.0,444.0,2020,11.099999999999907
2020-12-29,1881.3,1881.3,1879.7,1879.7,1879.7,343.0,2020,-1.599999999999909
2020-12-28,1895.5,1895.8,1873.7,1877.2,1877.2,75.0,2020,-18.299999999999955
2020-12-24,1877.3,1879.9,1875.7,1879.9,1879.9,46.0,2020,2.6000000000001364
2020-12-23,1867.0,1878.8,1864.5,1874.7,1874.7,82.0,2020,7.700000000000045
2020-12-22,1882.2,1882.2,1861.0,1866.6,1866.6,233.0,2020,-15.600000000000136
2020-12-21,1884.8,1908.0,1869.1,1879.2,1879.2,136.0,2020,-5.599999999999909
2020-12-18,1882.4,1889.5,1882.3,1885.7,1885.7,276.0,2020,3.2999999999999545
2020-12-17,1874.2,1896.2,1874.2,1887.2,1887.2,414.0,2020,13.0
2020-12-16,1856.5,1864.7,1850.5,1856.1,1856.1,1090.0,2020,-0.4000000000000909
2020-12-15,1833.5,1853.6,1833.2,1852.3,1852.3,961.0,2020,18.799999999999955
2020-12-14,1835.5,1835.7,1822.7,1828.7,1828.7,258.0,2020,-6.7999999999999545
2020-12-11,1838.5,1846.0,1829.1,1839.8,1839.8,109.0,2020,1.2999999999999543
2020-12-10,1833.2,1849.1,1828.0,1833.6,1833.6,177.0,2020,0.3999999999998636
2020-12-09,1867.1,1867.1,1827.0,1834.6,1834.6,215.0,2020,-32.5
2020-12-08,1863.0,1875.8,1861.8,1870.8,1870.8,121.0,2020,7.799999999999954
2020-12-07,1836.5,1866.9,1820.8,1861.8,1861.8,1427.0,2020,25.299999999999955
2020-12-04,1840.7,1847.6,1828.2,1835.9,1835.9,1213.0,2020,-4.7999999999999545
2020-12-03,1829.2,1842.0,1825.3,1836.8,1836.8,1765.0,2020,7.599999999999909
2020-12-02,1811.3,1830.0,1807.8,1825.7,1825.7,771.0,2020,14.400000000000093
2020-12-01,1775.0,1815.9,1774.9,1814.1,1814.1,1859.0,2020,39.09999999999991
2020-11-30,1785.0,1787.2,1762.3,1775.7,1775.7,3145.0,2020,-9.299999999999956
2020-11-27,1806.1,1817.0,1770.7,1781.9,1781.9,71804.0,2020,-24.199999999999815
2020-11-25,1801.4,1805.7,1801.4,1805.7,1805.7,205754.0,2020,4.2999999999999545
2020-11-24,1829.3,1829.3,1799.3,1804.8,1804.8,1041.0,2020,-24.5
2020-11-23,1834.8,1837.8,1829.2,1837.8,1837.8,843.0,2020,3.0
